NumTrees,MaxDepth,LeafSize,RMSE
100,44,1,0.296004379981607
172,45,2,0.345090777567698
141,44,1,0.276418032557655
101,45,1,0.260637801486156
101,45,1,0.293851053145302
50,46,2,0.339386053690748
101,44,2,0.355949063141007
141,44,2,0.342957527081493
101,45,1,0.290258240542605
143,35,2,0.344437673385884
197,44,2,0.343772526412164
101,40,2,0.365529569719098
101,44,2,0.351424677836331
166,45,1,0.295406857795011
173,44,1,0.29186474696386
101,45,1,0.273135719212107
101,45,1,0.296715844261783
95,35,2,0.360761748455203
166,44,1,0.265537937925702
173,44,1,0.274127047740966
101,45,1,0.265934568457587
173,44,1,0.267606889335346
101,44,1,0.289445943464663
173,46,2,0.35320354405171
101,46,1,0.280638177523709
141,44,2,0.345383471042207
101,44,1,0.279432188172853
100,45,1,0.287221185132906
173,44,1,0.277363469763997
141,33,1,0.284492724252569
141,46,1,0.299431692111254
101,44,1,0.284307955764965
100,15,1,0.344458426854392
100,39,1,0.27117291600606
173,45,1,0.270696415915433
141,45,1,0.278568428665468
197,44,1,0.269591966998348
101,44,2,0.349259648288629
95,36,1,0.296128836714483
172,44,1,0.292034252729127
100,45,1,0.276406445258959
95,45,1,0.272187333444572
101,45,1,0.282379183714797
166,40,1,0.266485273003019
101,44,1,0.27854853765739
95,45,1,0.278910238652489
101,44,1,0.270565817117723
172,45,2,0.34206282503465
101,45,2,0.35112613152281
173,45,1,0.282318416594074
141,45,1,0.266416864273091
95,36,1,0.279708883023245
167,44,1,0.280536244285107
101,39,1,0.279213663063163
167,44,1,0.261649539421754
142,44,2,0.357701638655618
197,44,2,0.333829004817252
94,45,1,0.285703038962633
101,45,2,0.371870478655507
141,33,1,0.290859205334
166,45,1,0.271411660268886
49,46,2,0.358617696741543
141,45,1,0.267184698811623
101,40,2,0.35220356671959
167,44,1,0.279847248653874
166,44,1,0.261963679973763
101,45,1,0.254368444444873
49,44,2,0.351837068671339
197,44,2,0.358079976454981
101,45,2,0.344414437242894
95,35,2,0.365721380680749
101,44,1,0.267707986250068
101,45,2,0.348917016511118
141,45,1,0.263847483082538
101,45,1,0.298300672247193
101,44,1,0.302835342101619
141,45,1,0.284705331390406
167,44,1,0.27909186643862
172,45,2,0.346362392549371
173,45,1,0.268848069775721
172,44,1,0.263264728248823
101,45,1,0.276949845384804
166,45,1,0.279266814111188
101,39,1,0.283806235613599
173,46,1,0.270954721635409
167,44,1,0.273497951656734
95,44,1,0.272638040489373
166,44,1,0.270133671314413
95,44,1,0.265184727510293
173,44,1,0.273595683835748
101,45,1,0.291191292313016
197,44,1,0.288397464229015
101,45,1,0.281814030648024
167,40,1,0.268451043588065
167,44,1,0.274206708777826
100,39,1,0.274094922947991
101,44,1,0.267882160872543
167,44,2,0.353506812575109
100,45,1,0.259942018090223
173,44,1,0.27134866843399
166,40,1,0.270094024039189
101,44,1,0.278254125488881
95,45,1,0.26512944198655
95,44,1,0.274620037617965
141,44,1,0.264331731545972
173,44,1,0.278638406063421
100,45,1,0.2652822411854
173,45,1,0.284319535625503
101,44,1,0.263409563746952
95,36,1,0.264449962199145
173,44,2,0.349979213227204
173,44,1,0.274879636068293
101,46,1,0.271329740075381
94,45,1,0.28557471008608
101,45,1,0.268592602433573
100,45,1,0.266065245008136
166,44,1,0.274685022763404
167,44,1,0.287796612561354
166,40,1,0.273978648175127
101,45,2,0.353469689426133
101,45,1,0.284527421314824
101,45,1,0.26232018629562
100,45,1,0.271640189206661
95,45,1,0.283642575536984
101,45,1,0.270403986350274
173,44,1,0.292078608390746
101,36,1,0.267225481229882
95,44,1,0.270415400708094
101,45,1,0.28359947232771
167,44,1,0.274212896387089
167,44,2,0.341349696063073
95,36,1,0.284582239881074
101,39,1,0.294455369403609
141,44,1,0.280237973745869
101,40,1,0.273800444349343
101,44,1,0.276112381770713
100,45,1,0.272786471408562
101,44,1,0.281252352372004
172,45,1,0.26957844772174
101,45,1,0.259618155776067
49,45,2,0.355905500501833
95,36,1,0.278148555098384
167,44,1,0.280990123927924
141,45,1,0.286329318672839
167,44,1,0.271531216726126
100,45,1,0.284772626648465
101,44,1,0.268781475154792
94,45,1,0.276205972939391
172,45,1,0.276996047754553
197,44,1,0.274372695736672
101,40,1,0.26583209075359
166,44,1,0.268691835392671
167,44,1,0.280190590615106
173,44,1,0.273995723071726
100,39,2,0.341507523945918
101,44,1,0.271100724707542
173,44,2,0.352418878151168
141,44,1,0.276525377085259
141,45,1,0.283333710186258
101,44,1,0.264723715146267
167,44,1,0.26617177378231
166,45,1,0.283942266417905
173,44,2,0.345005314295541
101,46,1,0.276305613013384
101,45,1,0.259081776465818
101,45,1,0.271175524367015
101,44,1,0.278908716300133
100,45,1,0.293830812229352
167,45,1,0.280975923933497
101,45,1,0.281777119295546
100,44,1,0.265803992309582
101,45,1,0.279581070663204
166,40,1,0.27728424111271
49,45,1,0.307664477524192
95,36,1,0.281734074445445
101,45,1,0.269630436064867
101,44,2,0.350347197009964
172,45,1,0.272604988774747
166,40,1,0.286650672776451
172,44,1,0.287616122877462
101,44,1,0.27576482358696
141,44,1,0.272906719407373
167,44,1,0.270242894781403
101,45,1,0.271027474535294
100,45,1,0.274978621161264
141,45,1,0.28038844622867
101,44,1,0.267628719175647
101,45,1,0.279699974033925
173,45,2,0.339017422171891
101,44,1,0.280642690393307
101,44,1,0.271191217864398
100,44,1,0.291783618293847
101,44,1,0.278760208057701
167,40,1,0.278958337854267
173,45,1,0.267777460698845
101,40,1,0.279234122400005
167,45,1,0.287295735904119
172,36,1,0.27788721320289
166,45,1,0.272113793618889
167,44,1,0.271392883646844
101,39,1,0.274232842224259
166,36,1,0.271469378288593
101,44,1,0.278989449242223
167,44,1,0.258982549547105
141,40,1,0.282200894770248
101,40,1,0.270997845131235
101,45,1,0.271237193807504
95,44,1,0.298335675749832
166,45,1,0.275946684637955
101,45,1,0.282257727107276
101,45,1,0.273782162871011
100,45,2,0.356578426433127
101,36,2,0.360733017206072
173,44,2,0.344760426242794
167,44,1,0.269851114992749
101,45,1,0.280960967445553
100,44,1,0.289630295094508
166,45,1,0.265398390315332
101,45,2,0.35996537416285
167,44,1,0.269774819533442
166,44,1,0.277985234989143
101,44,1,0.263264596181368
166,40,1,0.283314799608706
166,44,1,0.269734267084591
167,44,1,0.273785043717753
141,40,1,0.279775451309965
173,36,2,0.348391694158976
100,45,1,0.279708639813843
172,45,1,0.270499541120424
101,45,1,0.268445249830661
101,45,1,0.263710762203874
173,44,1,0.279375348997637
101,45,1,0.275775205719835
167,45,1,0.273260410771823
167,44,1,0.296281199892753
101,40,1,0.299842107992757
173,44,1,0.283640711873885
101,40,1,0.280027092419519
101,45,1,0.286208347364769
101,39,1,0.273549095486473
166,44,1,0.274599044948049
166,45,1,0.266831848931013
101,44,1,0.29002580032545
100,36,1,0.277285531652816
101,40,1,0.283153650412685
101,44,1,0.264413015558924
166,40,1,0.26922956729855
167,44,1,0.289930536110209
101,45,1,0.30065532678858
101,45,1,0.284957480900503
167,44,1,0.286535124830367
101,45,1,0.27171182202269
173,44,2,0.352595839005896
173,45,1,0.265863003922042
101,45,1,0.27209081439451
101,44,2,0.347835074311687
102,45,1,0.261609212853474
102,39,1,0.272946919071643
167,45,2,0.348435489451706
167,44,1,0.284346906837672
166,36,2,0.357677329369531
172,46,1,0.278293863813613
167,45,2,0.353164220221396
172,44,2,0.347820421638905
102,45,1,0.290727496476682
101,44,1,0.260185010856263
101,45,1,0.293827212897254
101,45,1,0.272760196883853
166,44,1,0.275832608047624
167,45,2,0.347374447119056
101,40,1,0.25652432479468
101,44,1,0.275924906657483
167,45,1,0.285798701088143
101,45,1,0.287302045933098
166,45,1,0.270323510362214
166,40,1,0.287571465847957
167,44,1,0.271330342361967
101,44,1,0.287116863857111
167,44,1,0.256958603192168
100,45,1,0.285026645083598
101,45,1,0.271877301451237
166,39,2,0.353207790674491
102,39,1,0.277258554775715
101,45,2,0.361100908582526
173,40,1,0.280662414781844
141,45,1,0.275317912123043
167,45,2,0.338438889771691
100,45,1,0.285667629326035
167,44,1,0.264856229478428
166,39,1,0.275262406856859
172,46,1,0.277333820152017
167,44,1,0.288630907654969
